loss,accuracy,val_loss,val_accuracy
17.93358612060547,0.4714285731315613,32.483726501464844,0.5142857432365417
2.3016257286071777,0.800000011920929,53.97899627685547,0.4714285731315613
0.383568674325943,0.9428571462631226,28.758380889892578,0.5571428537368774
0.6687240600585938,0.9285714030265808,13.446178436279297,0.699999988079071
0.21222993731498718,0.9428571462631226,7.614722728729248,0.7714285850524902
0.09629640728235245,0.9857142567634583,6.185051441192627,0.7857142686843872
1.6077640056610107,0.9142857193946838,7.228745937347412,0.7857142686843872
0.3378223180770874,0.9857142567634583,7.218809604644775,0.7857142686843872
0.04417750611901283,0.9857142567634583,11.15996265411377,0.6857143044471741
0.0066267880611121655,1.0,9.728858947753906,0.7571428418159485
0.6382120847702026,0.9714285731315613,7.875339984893799,0.8142856955528259
0.998089611530304,0.9428571462631226,5.334532737731934,0.7142857313156128
0.007412433624267578,1.0,4.996737480163574,0.800000011920929
0.06343317776918411,0.9571428298950195,5.500027179718018,0.8285714387893677
0.6454036235809326,0.9571428298950195,4.3330583572387695,0.8428571224212646
0.14008527994155884,0.9857142567634583,7.042160511016846,0.8142856955528259
2.2238202291191556e-05,1.0,9.233283042907715,0.800000011920929
0.1808677762746811,0.9714285731315613,4.038760185241699,0.8142856955528259
0.0004031787975691259,1.0,6.639671325683594,0.7285714149475098
0.2341010570526123,0.9714285731315613,1.9645287990570068,0.9142857193946838
0.0012887154007330537,1.0,1.437958836555481,0.9571428298950195
2.0095160380151356e-07,1.0,1.343931794166565,0.9571428298950195
0.3394995629787445,0.9714285731315613,1.3364089727401733,0.9428571462631226
0.11107829213142395,0.9714285731315613,1.5721089839935303,0.8857142925262451
0.010807870887219906,0.9857142567634583,1.8513925075531006,0.8999999761581421
1.7029897492193413e-09,1.0,2.272913932800293,0.8714285492897034
0.00018623945652507246,1.0,2.3678829669952393,0.8714285492897034
0.0747443288564682,0.9857142567634583,2.3208539485931396,0.8714285492897034
0.0,1.0,2.473706007003784,0.8714285492897034
0.0026816539466381073,1.0,2.1682913303375244,0.8999999761581421
0.44893842935562134,0.9714285731315613,1.2148371934890747,0.9285714030265808
5.841135930495511e-07,1.0,4.629069805145264,0.8142856955528259
0.3531064987182617,0.9714285731315613,1.7535563707351685,0.9142857193946838
6.971273978706449e-05,1.0,2.090416431427002,0.8571428656578064
0.08386177569627762,0.9857142567634583,2.384855270385742,0.8714285492897034
0.12456434965133667,0.9857142567634583,2.249202251434326,0.8428571224212646
5.534610636459547e-07,1.0,2.448615074157715,0.7857142686843872
0.00020166279864497483,1.0,2.5395007133483887,0.7857142686843872
1.1750585571235206e-07,1.0,2.6036763191223145,0.7857142686843872
0.024070190265774727,0.9857142567634583,1.9809588193893433,0.8999999761581421
